,Año comercial,RUT,DV,Razón social,Tramo según ventas,Número de trabajadores dependientes informados,Fecha inicio de actividades vigente,Fecha término de giro,Tipo término de giro,Tipo de contribuyente,Subtipo de contribuyente,Tramo capital propio positivo,Tramo capital propio negativo,Rubro económico,Subrubro económico,Actividad económica,Región,Provincia,Comuna,Calle,Número,Bloque,Departamento,Villa,Ciudad,regimen_final,lat,lon
50,2018,76769932,8,MINIMARKET MICHAEL ALEXIS TORRES SOTO   E.I.R.L.,7,0,2017-08-17,,,PERSONA JURIDICA COMERCIAL,EMPR. INDIVIDUAL RESP. LTDA.,,,"G - Comercio al por mayor y al por menor, reparación de vehículos automotores y motocicletas","472 - Venta al por menor de alimentos, bebidas y tabaco en comercios especializados",472105 - Venta al por menor en comercios especializados de productos de panadería y pastelería,Región Metropolitana de Santiago,Santiago,Santiago,ARTURO PRAT,2170.0,,,,SANTIAGO,r 14 A,-33.474061,-70.646452
51,2018,76772532,9,PASTELERIA Y PANADERIA EL TAITA LIMITADA,7,0,2017-08-23,,,PERSONA JURIDICA COMERCIAL,SOC. RESPONSABILIDAD LIMITADA,8.0,,"G - Comercio al por mayor y al por menor, reparación de vehículos automotores y motocicletas","472 - Venta al por menor de alimentos, bebidas y tabaco en comercios especializados",472105 - Venta al por menor en comercios especializados de productos de panadería y pastelería,Región Metropolitana de Santiago,Santiago,Ñuñoa,AVDA. SALVADOR,3074.0,,,,?U?OA,r 14 B,-33.4608406,-70.62074179999999
52,2018,76828500,4,HOLZER E HIJOS LTDA,7,57,2007-05-08,,,PERSONA JURIDICA COMERCIAL,SOC. RESPONSABILIDAD LIMITADA,10.0,,"G - Comercio al por mayor y al por menor, reparación de vehículos automotores y motocicletas","472 - Venta al por menor de alimentos, bebidas y tabaco en comercios especializados",472105 - Venta al por menor en comercios especializados de productos de panadería y pastelería,Región Metropolitana de Santiago,Maipo,Buin,CARLOS CONDELL,301.0,,,,STGO.,r 14 B,-33.7315765,-70.7399217
53,2018,76932890,4,GYG SERVICIOS GASTRONOMICOS LTDA,7,28,2007-09-05,,,PERSONA JURIDICA COMERCIAL,SOC. RESPONSABILIDAD LIMITADA,9.0,,"G - Comercio al por mayor y al por menor, reparación de vehículos automotores y motocicletas","472 - Venta al por menor de alimentos, bebidas y tabaco en comercios especializados",472105 - Venta al por menor en comercios especializados de productos de panadería y pastelería,Región Metropolitana de Santiago,Santiago,Lo Barnechea,JOSE ALCALDE DELANO,10682.0,,L 7,,STGO,r 14 A,-33.3553601,-70.53719339999999
54,2018,78028350,5,COMERCIAL FLORIDA LIMITADA,7,15,1993-01-01,,,PERSONA JURIDICA COMERCIAL,SOC. RESPONSABILIDAD LIMITADA,9.0,,"G - Comercio al por mayor y al por menor, reparación de vehículos automotores y motocicletas","472 - Venta al por menor de alimentos, bebidas y tabaco en comercios especializados",472105 - Venta al por menor en comercios especializados de productos de panadería y pastelería,Región Metropolitana de Santiago,Santiago,La Florida,AVDA Walker Martinez,3030.0,,,,STGO,r 14 A,-33.5223488,-70.5660809
55,2018,78179450,3,DISTRIBUIDORA EL PANADERO LIMITADA,7,7,1993-01-01,,,PERSONA JURIDICA COMERCIAL,SOC. RESPONSABILIDAD LIMITADA,8.0,,"G - Comercio al por mayor y al por menor, reparación de vehículos automotores y motocicletas","472 - Venta al por menor de alimentos, bebidas y tabaco en comercios especializados",472105 - Venta al por menor en comercios especializados de productos de panadería y pastelería,Región Metropolitana de Santiago,Santiago,San Ramón,SANTA ROSA,7577.0,,,,SANTIAGO,r 14 A,-33.5273199,-70.6359087
56,2018,80855900,5,ALIMENTOS JAI ALAI LIMITADA,7,34,1993-01-01,,,PERSONA JURIDICA COMERCIAL,SOC. RESPONSABILIDAD LIMITADA,7.0,,"G - Comercio al por mayor y al por menor, reparación de vehículos automotores y motocicletas","472 - Venta al por menor de alimentos, bebidas y tabaco en comercios especializados",472105 - Venta al por menor en comercios especializados de productos de panadería y pastelería,Región Metropolitana de Santiago,Chacabuco,Colina,ALPATACAL,160.0,,,,SANTIAGO,r 14 A,-33.20551,-70.6744394
57,2018,53301928,5,PEREZ OYARCE MARIANELA DEL ROSARIO  Y OTRA,6,11,2006-08-01,,,SIN PER. JURIDICA,SOCIEDADES DE HECHO,4.0,,"G - Comercio al por mayor y al por menor, reparación de vehículos automotores y motocicletas","472 - Venta al por menor de alimentos, bebidas y tabaco en comercios especializados",472105 - Venta al por menor en comercios especializados de productos de panadería y pastelería,Región Metropolitana de Santiago,Santiago,El Bosque,ALEJANDRO GUZMAN,1214.0,,,,STGO.,r 14 A,-33.5569455,-70.6604828
58,2018,76128156,9,COMERCIALIZADORA LA POSTRERIA LIMITADA,6,9,2011-01-01,,,PERSONA JURIDICA COMERCIAL,SOC. RESPONSABILIDAD LIMITADA,,8.0,"G - Comercio al por mayor y al por menor, reparación de vehículos automotores y motocicletas","472 - Venta al por menor de alimentos, bebidas y tabaco en comercios especializados",472105 - Venta al por menor en comercios especializados de productos de panadería y pastelería,Región Metropolitana de Santiago,Santiago,Ñuñoa,EDUARDO CASTILLO VELASCO,3047.0,,,,SANTIAGO,r 14 B,-33.45920510000001,-70.59942319999999
59,2018,76144037,3,SOCIEDAD COMERCIAL CISTERNAS Y SOZA LIMITADA,6,13,2011-05-05,,,PERSONA JURIDICA COMERCIAL,SOC. RESPONSABILIDAD LIMITADA,,5.0,"G - Comercio al por mayor y al por menor, reparación de vehículos automotores y motocicletas","472 - Venta al por menor de alimentos, bebidas y tabaco en comercios especializados",472105 - Venta al por menor en comercios especializados de productos de panadería y pastelería,Región Metropolitana de Santiago,Melipilla,Melipilla,ORTUZAR,350.0,,,,MELIPILLA,r 14 B,-33.6843663,-71.215231
60,2018,76155961,3,"ROY MANOLIS KOKKINIS QUIROGA COMERCIALIZADORA E.I.R.L.,",6,5,2011-07-18,,,PERSONA JURIDICA COMERCIAL,EMPR. INDIVIDUAL RESP. LTDA.,7.0,,"G - Comercio al por mayor y al por menor, reparación de vehículos automotores y motocicletas","472 - Venta al por menor de alimentos, bebidas y tabaco en comercios especializados",472105 - Venta al por menor en comercios especializados de productos de panadería y pastelería,Región Metropolitana de Santiago,Santiago,Santiago,SAN MARTIN,290.0,,,SANTIAGO,SANTIAGO,r 14 A,-33.4405412,-70.6580321
61,2018,76177469,7,COMERCIALIZADORA LA CASA DEL PAN LIMITADA,6,7,2011-11-23,,,PERSONA JURIDICA COMERCIAL,SOC. RESPONSABILIDAD LIMITADA,8.0,,"G - Comercio al por mayor y al por menor, reparación de vehículos automotores y motocicletas","472 - Venta al por menor de alimentos, bebidas y tabaco en comercios especializados",472105 - Venta al por menor en comercios especializados de productos de panadería y pastelería,Región Metropolitana de Santiago,Chacabuco,Lampa,PJE.LOS HIBISCOS SUR,1093.0,,,,SANTIAGO,r 14 ter,-33.2992629,-70.8765392
62,2018,76177693,2,DISTRIBUIDORA Y COMERCIALIZADORA EL ROBLE LIMITADA,6,3,2011-11-24,,,PERSONA JURIDICA COMERCIAL,SOC. RESPONSABILIDAD LIMITADA,5.0,,"G - Comercio al por mayor y al por menor, reparación de vehículos automotores y motocicletas","472 - Venta al por menor de alimentos, bebidas y tabaco en comercios especializados",472105 - Venta al por menor en comercios especializados de productos de panadería y pastelería,Región Metropolitana de Santiago,Maipo,San Bernardo,PAS. EL ROBLE,303.0,,,EL NOCEDAL,STGO,r 14 A,-33.5164735,-70.6019596
63,2018,76238282,2,COMERCIALIZADORA Y PANIFICADORA PANETTA LIMITADA.,6,5,2012-09-21,,,PERSONA JURIDICA COMERCIAL,SOC. RESPONSABILIDAD LIMITADA,,6.0,"G - Comercio al por mayor y al por menor, reparación de vehículos automotores y motocicletas","472 - Venta al por menor de alimentos, bebidas y tabaco en comercios especializados",472105 - Venta al por menor en comercios especializados de productos de panadería y pastelería,Región Metropolitana de Santiago,Santiago,Lo Barnechea,AVDA. EL RODEO,13442.0,,L-2C,,STGO,r 14 B,-33.3510453,-70.50980609999999
64,2018,76245645,1,COMERCIAL NANCY BARRIGA TOLEDO E.I.R.L,6,4,2013-02-25,,,PERSONA JURIDICA COMERCIAL,EMPR. INDIVIDUAL RESP. LTDA.,,9.0,"G - Comercio al por mayor y al por menor, reparación de vehículos automotores y motocicletas","472 - Venta al por menor de alimentos, bebidas y tabaco en comercios especializados",472105 - Venta al por menor en comercios especializados de productos de panadería y pastelería,Región Metropolitana de Santiago,Cordillera,Puente Alto,SAN CARLOS,2328.0,,,ALTOS DEL RACO,SANTIAGO,r 14 A,-33.5975304,-70.60304959999999
65,2018,76248037,9,MARIA SUSANA YEVENES PARRA EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,6,2,2012-11-21,,,PERSONA JURIDICA COMERCIAL,EMPR. INDIVIDUAL RESP. LTDA.,5.0,,"G - Comercio al por mayor y al por menor, reparación de vehículos automotores y motocicletas","472 - Venta al por menor de alimentos, bebidas y tabaco en comercios especializados",472105 - Venta al por menor en comercios especializados de productos de panadería y pastelería,Región Metropolitana de Santiago,Santiago,San Joaquín,FRANCIA,6270.0,,,,SANTIAGO,,-33.5130305,-70.6180479
66,2018,76248776,4,IMPORTADORA Y COMERCIALIZADORA CHOCO LIMITADA,6,4,2012-11-27,,,PERSONA JURIDICA COMERCIAL,SOC. RESPONSABILIDAD LIMITADA,,,"G - Comercio al por mayor y al por menor, reparación de vehículos automotores y motocicletas","472 - Venta al por menor de alimentos, bebidas y tabaco en comercios especializados",472105 - Venta al por menor en comercios especializados de productos de panadería y pastelería,Región Metropolitana de Santiago,Santiago,Las Condes,RENATO SANCHEZ,4054.0,,,,STGO,r 14 A,-33.4178377,-70.5876348
67,2018,76365761,2,DISTRIBUIDORA Y COMERCIALIZADORA VICTOR MANUEL MARTINEZ RIFFO E.I.R.L.,6,0,2014-04-14,,,PERSONA JURIDICA COMERCIAL,EMPR. INDIVIDUAL RESP. LTDA.,8.0,,"G - Comercio al por mayor y al por menor, reparación de vehículos automotores y motocicletas","472 - Venta al por menor de alimentos, bebidas y tabaco en comercios especializados",472105 - Venta al por menor en comercios especializados de productos de panadería y pastelería,Región Metropolitana de Santiago,Santiago,Peñalolén,AV LAS TORRES,5840.0,,,,SANTIAGO,r 14 A,-33.5025203,-70.5745004
68,2018,76370432,7,GASTRONOMIA IVÁN ANTONIO VIDAL CONTRERAS E.I.R.L.,6,4,2014-03-26,,,PERSONA JURIDICA COMERCIAL,EMPR. INDIVIDUAL RESP. LTDA.,3.0,,"G - Comercio al por mayor y al por menor, reparación de vehículos automotores y motocicletas","472 - Venta al por menor de alimentos, bebidas y tabaco en comercios especializados",472105 - Venta al por menor en comercios especializados de productos de panadería y pastelería,Región Metropolitana de Santiago,Santiago,Providencia,AV. LOS LEONES,745.0,,PISO3,,SANTIAGO,r 14 ter,-33.426593,-70.6040529
69,2018,76396803,0,MARÍA ELIANA DE LOS SAGRADOS CORAZONES MONTES MORENO ELABORACION Y VENTA DE PROD,6,4,2014-09-01,,,PERSONA JURIDICA COMERCIAL,EMPR. INDIVIDUAL RESP. LTDA.,8.0,,"G - Comercio al por mayor y al por menor, reparación de vehículos automotores y motocicletas","472 - Venta al por menor de alimentos, bebidas y tabaco en comercios especializados",472105 - Venta al por menor en comercios especializados de productos de panadería y pastelería,Región Metropolitana de Santiago,Santiago,Vitacura,AVDA PADRE HURTADO NORTE,1625.0,,,,SANTIAGO,r 14 A,-33.3839985,-70.5509051
70,2018,76414845,2,SERVICIOS GASTRONOMICOS MATT SPA,6,5,2014-11-27,,,PERSONA JURIDICA COMERCIAL,SOCIEDAD POR ACCIONES,8.0,,"G - Comercio al por mayor y al por menor, reparación de vehículos automotores y motocicletas","472 - Venta al por menor de alimentos, bebidas y tabaco en comercios especializados",472105 - Venta al por menor en comercios especializados de productos de panadería y pastelería,Región Metropolitana de Santiago,Santiago,Recoleta,LIRCAY,167.0,,,,SANTIAGO,r 14 A,-33.4054129,-70.6319566
71,2018,76421536,2,CONTRATA CLEANER SPA,6,5,2015-03-25,,,PERSONA JURIDICA COMERCIAL,SOCIEDAD POR ACCIONES,6.0,,"G - Comercio al por mayor y al por menor, reparación de vehículos automotores y motocicletas","472 - Venta al por menor de alimentos, bebidas y tabaco en comercios especializados",472105 - Venta al por menor en comercios especializados de productos de panadería y pastelería,Región Metropolitana de Santiago,Santiago,Providencia,AVDA NUEVA PROVIDENCIA,1363.0,,1403,,SANTIAGO,r 14 B,-33.4293727,-70.6186007
72,2018,76425357,4,ORDENES VASQUEZ LIMITADA,6,5,2015-01-22,,,PERSONA JURIDICA COMERCIAL,SOC. RESPONSABILIDAD LIMITADA,9.0,,"G - Comercio al por mayor y al por menor, reparación de vehículos automotores y motocicletas","472 - Venta al por menor de alimentos, bebidas y tabaco en comercios especializados",472105 - Venta al por menor en comercios especializados de productos de panadería y pastelería,Región Metropolitana de Santiago,Maipo,San Bernardo,ROSARIO,942.0,,,,STGO,r 14 A,-33.5859859,-70.707038
73,2018,76439359,7,PANADERIA SANTA LUCIA LIMITADA,6,1,2015-01-23,,,PERSONA JURIDICA COMERCIAL,SOC. RESPONSABILIDAD LIMITADA,,,"G - Comercio al por mayor y al por menor, reparación de vehículos automotores y motocicletas","472 - Venta al por menor de alimentos, bebidas y tabaco en comercios especializados",472105 - Venta al por menor en comercios especializados de productos de panadería y pastelería,Región Metropolitana de Santiago,Santiago,La Florida,LAS GARDENIAS,9912.0,,,,SANTIAGO,r 14 A,-33.5456886,-70.60834129999999
74,2018,76453441,7,FABRICACION DE MASAS CELINDA MONTENEGRO CAMPOS EMPRESA INDIVIDUAL DE RESPONSABIL,6,17,2017-01-06,,,PERSONA JURIDICA COMERCIAL,EMPR. INDIVIDUAL RESP. LTDA.,5.0,,"G - Comercio al por mayor y al por menor, reparación de vehículos automotores y motocicletas","472 - Venta al por menor de alimentos, bebidas y tabaco en comercios especializados",472105 - Venta al por menor en comercios especializados de productos de panadería y pastelería,Región Metropolitana de Santiago,Santiago,Recoleta,LASTRA,685.0,,,,,r 14 A,-33.4294262,-70.64821119999999
75,2018,76456230,5,DIARIO Y CAFE CRONICA DIGITAL LIMITADA,6,14,2006-02-06,,,PERSONA JURIDICA COMERCIAL,SOC. RESPONSABILIDAD LIMITADA,6.0,,"G - Comercio al por mayor y al por menor, reparación de vehículos automotores y motocicletas","472 - Venta al por menor de alimentos, bebidas y tabaco en comercios especializados",472105 - Venta al por menor en comercios especializados de productos de panadería y pastelería,Región Metropolitana de Santiago,Santiago,Santiago,Maturana,302.0,,2,,STGO,r 14 ter,-33.4411086,-70.6668724
76,2018,76458048,6,SOCIEDAD COMERCIALIZADORA SEBASPAN LIMITADA,6,9,2015-04-16,,,PERSONA JURIDICA COMERCIAL,SOC. RESPONSABILIDAD LIMITADA,8.0,,"G - Comercio al por mayor y al por menor, reparación de vehículos automotores y motocicletas","472 - Venta al por menor de alimentos, bebidas y tabaco en comercios especializados",472105 - Venta al por menor en comercios especializados de productos de panadería y pastelería,Región Metropolitana de Santiago,Santiago,Santiago,NATANIEL COX,1799.0,,,,SANTIAGO,r 14 A,-33.4698977,-70.6502757
77,2018,76475648,7,IMPORTADORA Y COMERCIALIZADORA LARA SPA,6,2,2015-06-30,,,PERSONA JURIDICA COMERCIAL,SOCIEDAD POR ACCIONES,,,"G - Comercio al por mayor y al por menor, reparación de vehículos automotores y motocicletas","472 - Venta al por menor de alimentos, bebidas y tabaco en comercios especializados",472105 - Venta al por menor en comercios especializados de productos de panadería y pastelería,Región Metropolitana de Santiago,Santiago,Santiago,SAN FRANCISCO,69.0,,9,,SANTIAGO,r 14 A,-33.4449022,-70.6472531
78,2018,76484306,1,PANHUE EXPRESS SPA,6,0,2015-05-14,,,PERSONA JURIDICA COMERCIAL,SOCIEDAD POR ACCIONES,8.0,,"G - Comercio al por mayor y al por menor, reparación de vehículos automotores y motocicletas","472 - Venta al por menor de alimentos, bebidas y tabaco en comercios especializados",472105 - Venta al por menor en comercios especializados de productos de panadería y pastelería,Región Metropolitana de Santiago,Santiago,Maipú,PASAJE QUIRIQUINA,1567.0,,,SANTA CAROLINA,SANTIAGO,r 14 ter,-33.5172905,-70.78029959999999
79,2018,76488096,K,SOCIEDAD DISTRIBUIDORA DE ALIMENTOS MRS LIMITADA,6,3,2015-10-29,,,PERSONA JURIDICA COMERCIAL,SOC. RESPONSABILIDAD LIMITADA,,6.0,"G - Comercio al por mayor y al por menor, reparación de vehículos automotores y motocicletas","472 - Venta al por menor de alimentos, bebidas y tabaco en comercios especializados",472105 - Venta al por menor en comercios especializados de productos de panadería y pastelería,Región Metropolitana de Santiago,Cordillera,Puente Alto,PASAJE CAICAEN,4367.0,,,,SANTIAGO,r 14 A,-41.80032750000001,-73.1611246
80,2018,76515999,7,SOCIEDAD CONTRERAS ESCANILLA SPA,6,19,2016-02-01,,,PERSONA JURIDICA COMERCIAL,SOCIEDAD POR ACCIONES,,9.0,"G - Comercio al por mayor y al por menor, reparación de vehículos automotores y motocicletas","472 - Venta al por menor de alimentos, bebidas y tabaco en comercios especializados",472105 - Venta al por menor en comercios especializados de productos de panadería y pastelería,Región Metropolitana de Santiago,Santiago,Maipú,MANUEL RODRIGUEZ,2638.0,,,,SANTIAGO,r 14 A,-33.5032991,-70.760218
81,2018,76518422,3,BULL BROTHERS SPA,6,10,2015-07-01,,,PERSONA JURIDICA COMERCIAL,SOCIEDAD POR ACCIONES,6.0,,"G - Comercio al por mayor y al por menor, reparación de vehículos automotores y motocicletas","472 - Venta al por menor de alimentos, bebidas y tabaco en comercios especializados",472105 - Venta al por menor en comercios especializados de productos de panadería y pastelería,Región Metropolitana de Santiago,Santiago,La Cisterna,IQUIQUE,7874.0,,,,SANTIAGO,r 14 A,-33.5278185,-70.6521053
82,2018,76524484,6,COMERCIALIZADORA GARCIA ESPINO LIMITADA,6,12,2015-12-17,,,PERSONA JURIDICA COMERCIAL,SOC. RESPONSABILIDAD LIMITADA,4.0,,"G - Comercio al por mayor y al por menor, reparación de vehículos automotores y motocicletas","472 - Venta al por menor de alimentos, bebidas y tabaco en comercios especializados",472105 - Venta al por menor en comercios especializados de productos de panadería y pastelería,Región Metropolitana de Santiago,Santiago,La Florida,SANTA RAQUEL,9306.0,,,,STGO,r 14 ter,-33.5399553,-70.6032377
83,2018,76536629,1,NEW VENTURES MGMT SPA,6,12,2016-05-02,,,PERSONA JURIDICA COMERCIAL,SOCIEDAD POR ACCIONES,,9.0,"G - Comercio al por mayor y al por menor, reparación de vehículos automotores y motocicletas","472 - Venta al por menor de alimentos, bebidas y tabaco en comercios especializados",472105 - Venta al por menor en comercios especializados de productos de panadería y pastelería,Región Metropolitana de Santiago,Santiago,Ñuñoa,Hannover,5583.0,,,,SANTIAGO,r 14 A,-33.4519347,-70.5715597
